Order,Order Source Reference,Line,Ordered Item,Qty,Status,UOM,Line Type,Extended Price,Ship To Location
436012,838776-81151,12.1,#N/A,0,Cancelled,EA,Sundry Line,0,912
436012,838776-81151,13.1,023607P2,4,Closed,EA,Clothing,59.92,912
436012,838776-81151,14.1,023808P0,5,Closed,EA,Clothing,311.55,912
436012,838776-81151,15.1,023406P8,4,Closed,EA,Clothing,235.16,912
436012,838776-81151,16.1,024409P6,9,Closed,EA,Clothing,395.01,912
436012,838776-81151,17.1,024407P8,3,Closed,EA,Clothing,152.28,912
436012,838776-81151,18.1,#N/A,0,Cancelled,EA,Sundry Line,0,912
436012,838776-81151,19.1,024603P8,8,Closed,EA,Clothing,121.76,912
436012,838776-81151,20.1,024602P10,4,Closed,EA,Clothing,55.56,912
436012,838776-81151,21.1,024406P6,4,Closed,EA,Clothing,38.6,912
436012,838776-81151,22.1,023605P10,4,Closed,EA,Clothing,51.32,912
436012,838776-81151,23.1,023609P4,3,Closed,EA,Clothing,213.99,912
436012,838776-81151,24.1,023609P8,3,Closed,EA,Clothing,214.47,912
436012,838776-81151,25.1,023610P4,4,Closed,EA,Clothing,287.48,912
436011,838793-81149,1.1,024205P0,16,Closed,EA,Clothing,839.52,231
436011,838793-81149,2.1,#N/A,4,Closed,EA,Sundry Line,392.36,231
436011,838793-81149,3.1,023406P6,8,Closed,EA,Clothing,103.28,231
436011,838793-81149,4.1,023404P0,8,Closed,EA,Clothing,98.8,231
436011,838793-81149,5.1,024407P0,16,Closed,EA,Clothing,207.52,231
436011,838793-81149,6.1,024601P00,8,Closed,EA,Clothing,77.12,231
436011,838793-81149,7.1,#N/A,8,Closed,EA,Sundry Line,200.96,231
436011,838793-81149,8.1,#N/A,4,Closed,EA,Sundry Line,71.2,231
436011,838793-81149,9.1,#N/A,8,Closed,EA,Sundry Line,109.76,231
436011,838793-81149,10.1,#N/A,0,Cancelled,EA,Sundry Line,0,231
436011,838793-81149,11.1,024201P8,7,Closed,EA,Clothing,360.08,231
436011,838793-81149,12.1,024210P10,8,Closed,EA,Clothing,358.48,231
436011,838793-81149,13.1,023405P2,5,Closed,EA,Clothing,262.45,231
436011,838793-81149,14.1,023408P4,3,Closed,EA,Clothing,157.41,231
436011,838793-81149,15.1,023410P4,4,Closed,EA,Clothing,247.84,231
436011,838793-81149,16.1,024008P10,24,Closed,EA,Clothing,"1,503.12",231
436011,838793-81149,17.1,024605P00,3,Closed,EA,Clothing,202.05,231
436011,838793-81149,18.1,024406P10,8,Closed,EA,Clothing,472.88,231
436010,838756-81148,1.1,024609P2,4,Closed,EA,Clothing,57.32,1832
436010,838756-81148,2.1,024602P4,4,Closed,EA,Clothing,69.16,1832
436010,838756-81148,3.1,024406P10,2,Closed,EA,Clothing,118.22,1832
436010,838756-81148,4.1,024010P4,5,Closed,EA,Clothing,199.85,1832
436010,838756-81148,5.1,023803P6,4,Closed,EA,Clothing,59.8,1832
436010,838756-81148,6.1,024408P2,4,Closed,EA,Clothing,49.08,1832
436010,838756-81148,7.1,024407P0,4,Closed,EA,Clothing,51.88,1832
436010,838756-81148,8.1,024010P2,4,Closed,EA,Clothing,36.56,1832
436010,838756-81148,9.1,023606P10,3,Closed,EA,Clothing,10.8,1832
436010,838756-81148,10.1,024407P4,1,Closed,EA,Clothing,46.18,1832
436010,838756-81148,11.1,#N/A,6,Closed,EA,Sundry Line,43.14,1832
436010,838756-81148,12.1,024601P4,4,Closed,EA,Clothing,68.8,1832
436010,838756-81148,13.1,024602P0,8,Closed,EA,Clothing,108.72,1832
436009,838781-81146,1.1,#N/A,20,Closed,EA,Sundry Line,609.2,207
436008,838757-81145,1.1,023604P0,6,Closed,EA,Clothing,247.2,1806
436008,838757-81145,2.1,024001P8,9,Closed,EA,Clothing,279.18,1806
436008,838757-81145,3.1,024203P10,4,Closed,EA,Clothing,42.44,1806
436008,838757-81145,4.1,024203P6,4,Closed,EA,Clothing,51.8,1806
436008,838757-81145,5.1,024407P0,12,Closed,EA,Clothing,155.64,1806
436008,838757-81145,6.1,023809P2,8,Closed,EA,Clothing,113.76,1806
436008,838757-81145,7.1,023610P6,8,Closed,EA,Clothing,118.24,1806
436008,838757-81145,8.1,023407P10,4,Closed,EA,Clothing,50.64,1806
436008,838757-81145,9.1,024205P2,4,Closed,EA,Clothing,35.24,1806
436008,838757-81145,10.1,023806P4,4,Closed,EA,Clothing,51.72,1806
436008,838757-81145,11.1,024602P10,0,Cancelled,EA,Clothing,0,1806
436008,838757-81145,12.1,024602P0,4,Closed,EA,Clothing,54.36,1806
436008,838757-81145,13.1,024405P8,6,Closed,EA,Clothing,277.74,1806
436008,838757-81145,14.1,023409P4,2,Closed,EA,Clothing,108.46,1806
436008,838757-81145,15.1,024405P6,1,Closed,EA,Clothing,54.51,1806
436008,838757-81145,16.1,#N/A,4,Closed,EA,Sundry Line,462,1806
436008,838757-81145,17.1,023804P8,3,Closed,EA,Clothing,187.62,1806
436008,838757-81145,18.1,024406P10,3,Closed,EA,Clothing,177.33,1806
436008,838757-81145,19.1,024410P8,3,Closed,EA,Clothing,167.1,1806
436008,838757-81145,20.1,024010P4,4,Closed,EA,Clothing,159.88,1806
436008,838757-81145,21.1,024602P4,12,Closed,EA,Clothing,207.48,1806
436008,838757-81145,22.1,023808P10,6,Closed,EA,Clothing,361.32,1806
436008,838757-81145,23.1,024010P2,4,Closed,EA,Clothing,36.56,1806
436008,838757-81145,24.1,024204P10,4,Closed,EA,Clothing,46.56,1806
436008,838757-81145,25.1,024201P2,8,Closed,EA,Clothing,96,1806
436008,838757-81145,26.1,024201P4,9,Closed,EA,Clothing,488.34,1806
436007,838709-81147,1.1,024210P8,24,Closed,EA,Clothing,244.56,619
436007,838709-81147,2.1,024401P0,8,Closed,EA,Clothing,144.48,619
436007,838709-81147,3.1,#N/A,10,Closed,EA,Sundry Line,137.2,619
436007,838709-81147,4.1,024205P8,36,Closed,EA,Clothing,"1,379.16",619
436007,838709-81147,5.1,#N/A,8,Closed,EA,Sundry Line,186.88,619
436007,838709-81147,6.1,#N/A,10,Closed,EA,Sundry Line,324.4,619
436007,838709-81147,7.1,024210P10,20,Closed,EA,Clothing,896.2,619
436007,838709-81147,8.1,023601P0,7,Closed,EA,Clothing,420.91,619
436007,838709-81147,9.1,023605P8,6,Closed,EA,Clothing,346.92,619
436007,838709-81147,10.1,024007P0,4,Closed,EA,Clothing,246.48,619
436007,838709-81147,11.1,023407P0,4,Closed,EA,Clothing,234.12,619
436007,838709-81147,12.1,023806P6,4,Closed,EA,Clothing,48.68,619
436007,838709-81147,13.1,023801P8,4,Closed,EA,Clothing,59.6,619
436007,838709-81147,14.1,023809P10,4,Closed,EA,Clothing,46.88,619
436007,838709-81147,15.1,023405P0,24,Closed,EA,Clothing,279.36,619
436007,838709-81147,16.1,023408P2,4,Closed,EA,Clothing,46.56,619
436007,838709-81147,17.1,024602P4,4,Closed,EA,Clothing,69.16,619
436007,838709-81147,18.1,023407P10,28,Closed,EA,Clothing,354.48,619
436007,838709-81147,19.1,024408P8,8,Closed,EA,Clothing,91.52,619
436007,838709-81147,20.1,024410P4,12,Closed,EA,Clothing,147.48,619
436007,838709-81147,21.1,024002P0,2,Closed,EA,Clothing,134.72,619
436007,838709-81147,22.1,024602P2,4,Closed,EA,Clothing,322.84,619
436007,838709-81147,23.1,024603P2,4,Closed,EA,Clothing,340.32,619
436007,838709-81147,24.1,023808P10,11,Closed,EA,Clothing,662.42,619
436007,838709-81147,25.1,024003P2,11,Closed,EA,Clothing,487.74,619
436007,838709-81147,26.1,024406P4,3,Closed,EA,Clothing,142.02,619
436007,838709-81147,27.1,024202P8,0,Cancelled,EA,Clothing,0,619
436007,838709-81147,28.1,023604P10,5,Closed,EA,Clothing,227.85,619
436007,838709-81147,29.1,024407P6,40,Closed,EA,Clothing,452,619
436007,838709-81147,30.1,023604P6,14,Closed,EA,Clothing,541.8,619
436007,838709-81147,31.1,023604P0,36,Closed,EA,Clothing,"1,483.20",619
436007,838709-81147,32.1,024407P8,36,Closed,EA,Clothing,"1,827.36",619
436007,838709-81147,33.1,024408P6,9,Closed,EA,Clothing,500.76,619
436007,838709-81147,34.1,024406P10,9,Closed,EA,Clothing,531.99,619
436007,838709-81147,35.1,024410P8,24,Closed,EA,Clothing,"1,336.80",619
436007,838709-81147,36.1,024603P00,18,Closed,EA,Clothing,764.46,619
436007,838709-81147,37.1,024407P4,12,Closed,EA,Clothing,554.16,619
436007,838709-81147,38.1,023403P10,24,Closed,EA,Clothing,"1,429.68",619
436007,838709-81147,39.1,023608P0,8,Closed,EA,Clothing,116.96,619
436007,838709-81147,40.1,023603P10,12,Closed,EA,Clothing,112.68,619
436007,838709-81147,41.1,024604P00,12,Closed,EA,Clothing,175.44,619
436007,838709-81147,42.1,023602P0,1,Closed,EA,Clothing,47.34,619
436007,838709-81147,43.1,023603P4,8,Closed,EA,Clothing,100.64,619
436007,838709-81147,44.1,023602P6,8,Closed,EA,Clothing,104.96,619
436007,838709-81147,45.1,023608P10,8,Closed,EA,Clothing,123.68,619
436007,838709-81147,46.1,023610P6,12,Closed,EA,Clothing,177.36,619
436007,838709-81147,47.1,023805P6,18,Closed,EA,Clothing,77.04,619
436007,838709-81147,48.1,023803P8,18,Closed,EA,Clothing,77.04,619
436007,838709-81147,49.1,023401P4,32,Closed,EA,Clothing,336,619
436007,838709-81147,50.1,023410P6,16,Closed,EA,Clothing,215.68,619
436007,838709-81147,51.1,023807P4,4,Closed,EA,Clothing,45.12,619
436007,838709-81147,52.1,023807P10,4,Closed,EA,Clothing,54.44,619
436007,838709-81147,53.1,024001P10,8,Closed,EA,Clothing,117.04,619
436007,838709-81147,54.1,023803P2,16,Closed,EA,Clothing,242.08,619
436007,838709-81147,55.1,023803P6,16,Closed,EA,Clothing,239.2,619
436007,838709-81147,56.1,023809P4,10,Closed,EA,Clothing,653.8,619
436007,838709-81147,57.1,024403P6,8,Closed,EA,Clothing,575.6,619
436007,838709-81147,58.1,023802P0,6,Closed,EA,Clothing,412.5,619
436007,838709-81147,59.1,023402P4,7,Closed,EA,Clothing,353.29,619
436007,838709-81147,60.1,023408P8,4,Closed,EA,Clothing,172.16,619
436007,838709-81147,61.1,023408P4,3,Closed,EA,Clothing,157.41,619
436007,838709-81147,62.1,023408P0,36,Closed,EA,Clothing,"2,072.52",619
436007,838709-81147,63.1,024002P10,6,Closed,EA,Clothing,319.08,619
436007,838709-81147,64.1,023809P2,24,Closed,EA,Clothing,341.28,619
436007,838709-81147,65.1,023610P0,24,Closed,EA,Clothing,368.88,619
436007,838709-81147,66.1,023805P4,12,Closed,EA,Clothing,179.28,619
436006,838748-81143,1.1,024201P4,3,Closed,EA,Clothing,162.78,1813
436006,838748-81143,2.1,024003P6,3,Closed,EA,Clothing,153.63,1813
436006,838748-81143,3.1,024205P2,4,Closed,EA,Clothing,35.24,1813
436006,838748-81143,4.1,024010P2,12,Closed,EA,Clothing,109.68,1813
436006,838748-81143,5.1,024210P8,4,Closed,EA,Clothing,40.76,1813
436006,838748-81143,6.1,023409P2,8,Closed,EA,Clothing,95.92,1813
436006,838748-81143,7.1,023409P10,4,Closed,EA,Clothing,37.68,1813
436006,838748-81143,8.1,024407P6,4,Closed,EA,Clothing,45.2,1813
436006,838748-81143,9.1,024409P2,4,Closed,EA,Clothing,39.68,1813
436006,838748-81143,10.1,023605P10,4,Closed,EA,Clothing,51.32,1813
436006,838748-81143,11.1,#N/A,4,Closed,EA,Sundry Line,78.28,1813
436006,838748-81143,12.1,023805P0,3,Closed,EA,Clothing,11.19,1813
436006,838748-81143,13.1,023809P6,4,Closed,EA,Clothing,53.68,1813
436006,838748-81143,14.1,023604P0,3,Closed,EA,Clothing,123.6,1813
436006,838748-81143,15.1,024205P8,18,Closed,EA,Clothing,689.58,1813
436006,838748-81143,16.1,023403P10,3,Closed,EA,Clothing,178.71,1813
436006,838748-81143,17.1,023408P0,3,Closed,EA,Clothing,172.71,1813
436006,838748-81143,18.1,024210P10,3,Closed,EA,Clothing,134.43,1813
436005,838778-81144,1.1,024407P0,32,Closed,EA,Clothing,415.04,207
436005,838778-81144,2.1,024601P00,16,Closed,EA,Clothing,154.24,207
436005,838778-81144,3.1,024407P2,24,Closed,EA,Clothing,249.12,207
436005,838778-81144,4.1,024203P6,8,Closed,EA,Clothing,103.6,207
436005,838778-81144,5.1,024008P10,36,Closed,EA,Clothing,"2,254.68",207
436005,838778-81144,6.1,023408P0,18,Closed,EA,Clothing,"1,036.26",207
436005,838778-81144,7.1,024210P10,12,Closed,EA,Clothing,537.72,207
436005,838778-81144,8.1,024409P0,8,Closed,EA,Clothing,411.6,207
436005,838778-81144,9.1,024409P6,6,Closed,EA,Clothing,263.34,207
436004,838762-81142,1.1,#N/A,13,Closed,EA,Sundry Line,611.78,1819
436003,838773-81141,1.1,#N/A,23,Closed,EA,Sundry Line,"1,082.38",1811
436003,838773-81141,1.2,#N/A,0,Cancelled,EA,Sundry Line,0,1811
436002,838759-81140,1.1,024010P4,16,Closed,EA,Clothing,639.52,1811
436002,838759-81140,2.1,#N/A,8,Closed,EA,Sundry Line,123.2,1811
436002,838759-81140,3.1,024203P6,4,Closed,EA,Clothing,51.8,1811
436002,838759-81140,4.1,023607P2,4,Closed,EA,Clothing,59.92,1811
436002,838759-81140,5.1,023409P2,4,Closed,EA,Clothing,47.96,1811
436002,838759-81140,6.1,023808P6,8,Closed,EA,Clothing,105.52,1811
436002,838759-81140,7.1,024010P2,8,Closed,EA,Clothing,73.12,1811
436002,838759-81140,8.1,024201P6,4,Closed,EA,Clothing,45.72,1811
436002,838759-81140,9.1,024408P0,4,Closed,EA,Clothing,47.72,1811
436002,838759-81140,10.1,#N/A,4,Closed,EA,Sundry Line,84.32,1811
436002,838759-81140,11.1,#N/A,4,Closed,EA,Sundry Line,170.2,1811
436002,838759-81140,12.1,#N/A,6,Closed,EA,Sundry Line,50.28,1811
436002,838759-81140,13.1,024009P10,6,Closed,EA,Clothing,17.82,1811
436002,838759-81140,14.1,024004P0,3,Closed,EA,Clothing,10.05,1811
436002,838759-81140,15.1,024205P0,8,Closed,EA,Clothing,419.76,1811
436002,838759-81140,16.1,024610P00,3,Closed,EA,Clothing,11.01,1811
436002,838759-81140,17.1,#N/A,6,Closed,EA,Sundry Line,34.08,1811
436002,838759-81140,18.1,#N/A,6,Closed,EA,Sundry Line,67.74,1811
436002,838759-81140,19.1,#N/A,12,Closed,EA,Sundry Line,280.32,1811
436002,838759-81140,20.1,#N/A,8,Closed,EA,Sundry Line,109.76,1811
436002,838759-81140,21.1,#N/A,2,Closed,EA,Sundry Line,64.88,1811
436002,838759-81140,22.1,#N/A,4,Closed,EA,Sundry Line,71.2,1811
436002,838759-81140,23.1,023801P8,8,Closed,EA,Clothing,119.2,1811
436001,838769-81139,1.1,024407P8,16,Closed,EA,Clothing,812.16,1813
436001,838769-81139,2.1,024401P2,1,Closed,EA,Clothing,84.59,1813
436001,838769-81139,3.1,024401P0,4,Closed,EA,Clothing,72.24,1813
436000,838749-81138,1.1,023809P6,8,Closed,EA,Clothing,107.36,1405
436000,838749-81138,2.1,024201P2,8,Closed,EA,Clothing,96,1405
436000,838749-81138,3.1,024201P6,4,Closed,EA,Clothing,45.72,1405
436000,838749-81138,4.1,024201P8,3,Closed,EA,Clothing,154.32,1405
436000,838749-81138,5.1,024203P8,4,Closed,EA,Clothing,50.72,1405
436000,838749-81138,6.1,024204P0,4,Closed,EA,Clothing,38.6,1405
436000,838749-81138,7.1,024204P4,3,Closed,EA,Clothing,173.01,1405
436000,838749-81138,8.1,024204P6,3,Closed,EA,Clothing,142.02,1405
436000,838749-81138,9.1,024204P10,4,Closed,EA,Clothing,46.56,1405
436000,838749-81138,10.1,024210P6,9,Closed,EA,Clothing,382.5,1405
436000,838749-81138,11.1,024205P6,9,Closed,EA,Clothing,371.43,1405
436000,838749-81138,12.1,#N/A,4,Closed,EA,Sundry Line,84.32,1405
436000,838749-81138,13.1,024210P10,18,Closed,EA,Clothing,806.58,1405
436000,838749-81138,14.1,#N/A,8,Closed,EA,Sundry Line,188.56,1405
436000,838749-81138,15.1,024405P4,8,Closed,EA,Clothing,97.36,1405
436000,838749-81138,16.1,024405P6,9,Closed,EA,Clothing,490.59,1405
436000,838749-81138,17.1,024406P2,4,Closed,EA,Clothing,42.44,1405
436000,838749-81138,18.1,024406P6,4,Closed,EA,Clothing,38.6,1405
436000,838749-81138,19.1,024407P0,8,Closed,EA,Clothing,103.76,1405
436000,838749-81138,20.1,024408P0,4,Closed,EA,Clothing,47.72,1405
436000,838749-81138,21.1,#N/A,4,Closed,EA,Sundry Line,33.96,1405
436000,838749-81138,22.1,024602P4,8,Closed,EA,Clothing,138.32,1405
436000,838749-81138,23.1,#N/A,16,Closed,EA,Sundry Line,328,1405
436000,838749-81138,24.1,024602P2,3,Closed,EA,Clothing,242.13,1405
436000,838749-81138,25.1,024404P6,4,Closed,EA,Clothing,43.56,1405
436000,838749-81138,26.1,024601P6,3,Closed,EA,Clothing,240.84,1405
436000,838749-81138,27.1,024201P0,6,Closed,EA,Clothing,300.24,1405
436000,838749-81138,28.1,023803P8,3,Closed,EA,Clothing,12.84,1405
436000,838749-81138,29.1,023409P4,6,Closed,EA,Clothing,325.38,1405
436000,838749-81138,30.1,023405P0,4,Closed,EA,Clothing,46.56,1405
436000,838749-81138,31.1,024010P2,4,Closed,EA,Clothing,36.56,1405
436000,838749-81138,32.1,024009P4,9,Closed,EA,Clothing,34.83,1405
436000,838749-81138,33.1,024010P10,8,Closed,EA,Clothing,89.2,1405
435999,36643292,1.1,024010P4,36,Closed,EA,Clothing,"1,438.92",864174
435999,36643292,2.1,#N/A,16,Closed,EA,Sundry Line,219.52,864174
435999,36643292,3.1,#N/A,16,Closed,EA,Sundry Line,373.76,864174
435999,36643292,4.1,#N/A,24,Closed,EA,Sundry Line,172.8,864174
435999,36643292,5.1,#N/A,10,Closed,EA,Sundry Line,71.9,864174
435999,36643292,6.1,#N/A,12,Closed,EA,Sundry Line,100.56,864174
435999,36643292,7.1,#N/A,0,Cancelled,EA,Sundry Line,0,864174
435999,36643292,8.1,#N/A,16,Closed,EA,Sundry Line,519.04,864174
435999,36643292,9.1,#N/A,16,Closed,EA,Sundry Line,284.8,864174
435999,36643292,10.1,#N/A,12,Closed,EA,Sundry Line,210.24,864174
435999,36643292,11.1,#N/A,12,Closed,EA,Sundry Line,221.88,864174
435999,36643292,12.1,023402P8,216,Closed,EA,Clothing,"1,611.36",864174
435999,36643292,13.1,#N/A,0,Cancelled,EA,Sundry Line,0,864174
435999,36643292,14.1,#N/A,24,Closed,EA,Sundry Line,257.28,864174
435999,36643292,15.1,024403P10,216,Closed,EA,Clothing,"2,151.36",864174
435999,36643292,16.1,023408P6,216,Closed,EA,Clothing,"2,106.00",864174
435999,36643292,17.1,023408P10,216,Closed,EA,Clothing,"2,313.36",864174
435999,36643292,18.1,024204P10,216,Closed,EA,Clothing,"2,514.24",864174
435999,36643292,19.1,024205P0,72,Closed,EA,Clothing,"3,777.84",864174
435999,36643292,20.1,024601P0,216,Closed,EA,Clothing,"1,784.16",864174
435999,36643292,21.1,#N/A,24,Closed,EA,Sundry Line,294.48,864174
435998,36672956,1.1,024009P4,9,Closed,EA,Clothing,34.83,675494
435998,36672956,2.1,024204P6,4,Closed,EA,Clothing,189.36,675494
435998,36672956,3.1,024210P8,12,Closed,EA,Clothing,122.28,675494
435998,36672956,4.1,023407P10,8,Closed,EA,Clothing,101.28,675494
435998,36672956,5.1,023408P0,5,Closed,EA,Clothing,287.85,675494
435998,36672956,6.1,023810P2,12,Closed,EA,Clothing,177.48,675494
435998,36672956,7.1,#N/A,2,Closed,EA,Sundry Line,27.44,675494
435998,36672956,8.1,#N/A,4,Closed,EA,Sundry Line,93.44,675494
435998,36672956,9.1,023805P8,1,Closed,EA,Clothing,68.95,675494
435998,36672956,10.1,024409P6,3,Closed,EA,Clothing,131.67,675494
435998,36672956,11.1,024410P4,4,Closed,EA,Clothing,49.16,675494
435998,36672956,12.1,024601P00,4,Closed,EA,Clothing,38.56,675494
435994,36672137,1.1,023610P8,5,Closed,EA,Clothing,340.75,631694
435994,36672137,2.1,023403P10,10,Closed,EA,Clothing,595.7,631694
435987,36670565,1.1,024408P8,8,Closed,EA,Clothing,91.52,823517
435987,36670565,2.1,024205P10,7,Closed,EA,Clothing,279.02,823517
435987,36670565,3.1,024205P8,8,Closed,EA,Clothing,306.48,823517
435987,36670565,4.1,023806P8,16,Closed,EA,Clothing,242.72,823517
435987,36670565,5.1,024601P4,1,Closed,EA,Clothing,17.2,823517
435987,36670565,6.1,023808P6,8,Closed,EA,Clothing,105.52,823517
435987,36670565,7.1,024410P8,2,Closed,EA,Clothing,111.4,823517
435986,36670566,1.1,024407P0,8,Closed,EA,Clothing,103.76,635344
435986,36670566,2.1,023805P4,20,Closed,EA,Clothing,298.8,635344
435986,36670566,3.1,023808P6,180,Closed,EA,Clothing,"2,374.20",635344
435986,36670566,4.1,023808P8,27,Closed,EA,Clothing,103.68,635344
435986,36670566,5.1,024410P2,27,Closed,EA,Clothing,102.06,635344
435986,36670566,6.1,024406P10,18,Closed,EA,Clothing,"1,063.98",635344
435986,36670566,7.1,024410P4,8,Closed,EA,Clothing,98.32,635344
435986,36670566,8.1,024407P2,16,Closed,EA,Clothing,166.08,635344
435986,36670566,9.1,024601P00,8,Closed,EA,Clothing,77.12,635344
435986,36670566,10.1,023801P10,18,Closed,EA,Clothing,76.86,635344
435986,36670566,11.1,023803P6,180,Closed,EA,Clothing,"2,691.00",635344
435986,36670566,12.1,023803P10,18,Closed,EA,Clothing,"1,242.72",635344
435985,36670564,1.1,024601P00,16,Closed,EA,Clothing,154.24,666126
435985,36670564,2.1,024203P10,4,Closed,EA,Clothing,42.44,666126
435985,36670564,3.1,024204P0,12,Closed,EA,Clothing,115.8,666126
435985,36670564,4.1,024407P0,8,Closed,EA,Clothing,103.76,666126
435985,36670564,5.1,024410P4,4,Closed,EA,Clothing,49.16,666126
435985,36670564,6.1,024407P2,12,Closed,EA,Clothing,124.56,666126
435985,36670564,7.1,024602P0,4,Closed,EA,Clothing,54.36,666126
435985,36670564,8.1,023808P6,8,Closed,EA,Clothing,105.52,666126
435985,36670564,9.1,024602P4,8,Closed,EA,Clothing,138.32,666126
435985,36670564,10.1,023807P0,4,Closed,EA,Clothing,57.88,666126
435985,36670564,11.1,024402P6,12,Closed,EA,Clothing,148.44,666126
435985,36670564,12.1,023806P10,3,Closed,EA,Clothing,210.39,666126
435985,36670564,13.1,024204P2,7,Closed,EA,Clothing,413.35,666126
435985,36670564,14.1,024204P4,5,Closed,EA,Clothing,288.35,666126
435985,36670564,15.1,024203P6,16,Closed,EA,Clothing,207.2,666126
435985,36670564,16.1,024203P8,4,Closed,EA,Clothing,50.72,666126
435982,36670563,1.1,024406P10,1,Closed,EA,Clothing,59.11,562696
435982,36670563,2.1,024602P4,4,Closed,EA,Clothing,69.16,562696
435982,36670563,3.1,024602P2,1,Closed,EA,Clothing,80.71,562696
435982,36670563,4.1,024602P10,4,Closed,EA,Clothing,55.56,562696
435982,36670563,5.1,024003P10,4,Closed,EA,Clothing,44.88,562696
435982,36670563,6.1,024407P4,1,Closed,EA,Clothing,46.18,562696
435982,36670563,7.1,#N/A,0,Cancelled,EA,Clothing,0,562696
435982,36670563,8.1,023802P0,2,Closed,EA,Clothing,137.5,562696
435982,36670563,9.1,023803P6,36,Closed,EA,Clothing,538.2,562696
435982,36670563,10.1,023804P0,8,Closed,EA,Clothing,114.96,562696
435982,36670563,11.1,023805P8,1,Closed,EA,Clothing,68.95,562696
435982,36670563,12.1,023806P10,2,Closed,EA,Clothing,140.26,562696
435982,36670563,13.1,024402P6,4,Closed,EA,Clothing,49.48,562696
435982,36670563,14.1,024602P0,4,Closed,EA,Clothing,54.36,562696
435981,36670562,1.1,023408P10,4,Closed,EA,Clothing,42.84,598789
435981,36670562,2.1,024408P6,4,Closed,EA,Clothing,222.56,598789
435981,36670562,3.1,024408P8,8,Closed,EA,Clothing,91.52,598789
435981,36670562,4.1,024409P0,8,Closed,EA,Clothing,411.6,598789
435981,36670562,5.1,024409P2,4,Closed,EA,Clothing,39.68,598789
435981,36670562,6.1,024407P0,36,Closed,EA,Clothing,466.92,598789
435981,36670562,7.1,024406P10,7,Closed,EA,Clothing,413.77,598789
435981,36670562,8.1,023804P4,1,Closed,EA,Clothing,66.1,598789
435975,36671166,1.1,024406P10,8,Closed,EA,Clothing,472.88,558746
435975,36671166,2.1,024204P4,1,Closed,EA,Clothing,57.67,558746
435975,36671166,3.1,024204P6,4,Closed,EA,Clothing,189.36,558746
435975,36671166,4.1,024204P8,1,Closed,EA,Clothing,42.52,558746
435975,36671166,5.1,024409P6,2,Closed,EA,Clothing,87.78,558746
435975,36671166,6.1,023609P0,1,Closed,EA,Clothing,69.17,558746
435975,36671166,7.1,023608P4,1,Closed,EA,Clothing,67.35,558746
435975,36671166,8.1,023606P2,4,Closed,EA,Clothing,233.68,558746
435975,36671166,9.1,023403P10,3,Closed,EA,Clothing,178.71,558746
435975,36671166,10.1,024210P10,2,Closed,EA,Clothing,89.62,558746
435975,36671166,11.1,023408P0,3,Closed,EA,Clothing,172.71,558746
435975,36671166,12.1,024410P8,10,Closed,EA,Clothing,557,558746
435975,36671166,13.1,024601P2,8,Closed,EA,Clothing,284.4,558746
435975,36671166,14.1,024003P10,4,Closed,EA,Clothing,44.88,558746
435975,36671166,15.1,023610P6,12,Closed,EA,Clothing,177.36,558746
435975,36671166,16.1,023610P10,4,Closed,EA,Clothing,54.12,558746
435975,36671166,17.1,023406P10,8,Closed,EA,Clothing,102.88,558746
435975,36671166,18.1,023407P6,4,Closed,EA,Clothing,52.08,558746
435975,36671166,19.1,023410P6,8,Closed,EA,Clothing,107.84,558746
435975,36671166,20.1,023407P10,8,Closed,EA,Clothing,101.28,558746
435975,36671166,21.1,023403P8,12,Closed,EA,Clothing,156.72,558746
435975,36671166,22.1,024201P6,4,Closed,EA,Clothing,45.72,558746
435975,36671166,23.1,024407P4,6,Closed,EA,Clothing,277.08,558746
435975,36671166,24.1,023605P10,4,Closed,EA,Clothing,51.32,558746
435975,36671166,25.1,023606P8,4,Closed,EA,Clothing,48.96,558746
435975,36671166,26.1,024409P8,4,Closed,EA,Clothing,35.56,558746
435975,36671166,27.1,024203P10,4,Closed,EA,Clothing,42.44,558746
435975,36671166,28.1,024203P8,4,Closed,EA,Clothing,50.72,558746
435975,36671166,29.1,#N/A,2,Closed,EA,Sundry Line,27.44,558746
435975,36671166,30.1,#N/A,2,Closed,EA,Sundry Line,46.72,558746
435975,36671166,31.1,#N/A,4,Closed,EA,Sundry Line,129.76,558746
435975,36671166,32.1,#N/A,2,Closed,EA,Sundry Line,35.6,558746
435975,36671166,33.1,024603P00,6,Closed,EA,Clothing,254.82,558746
435975,36671166,34.1,024204P2,4,Closed,EA,Clothing,236.2,558746
436051,838450-81186,1.1,023408P0,24,Closed,EA,Clothing,"1,381.68",1118
436051,838450-81186,2.1,023402P2,3,Closed,EA,Clothing,142.38,1118
436051,838450-81186,3.1,023408P4,3,Closed,EA,Clothing,157.41,1118
436051,838450-81186,4.1,023409P0,3,Closed,EA,Clothing,143.49,1118
436051,838450-81186,5.1,023403P10,6,Closed,EA,Clothing,357.42,1118
436051,838450-81186,6.1,024007P0,6,Closed,EA,Clothing,369.72,1118
436051,838450-81186,7.1,024008P10,9,Closed,EA,Clothing,563.67,1118
436051,838450-81186,8.1,024009P2,12,Closed,EA,Clothing,699.72,1118
436051,838450-81186,9.1,024407P8,3,Closed,EA,Clothing,152.28,1118
